id,category_id,subcategory,status,created_at,updated_at,user_id,description,account_id,email_lead_price,phone_lead_price,instance_type,use_cases,slug,demo_prompt_id,demo_theme_key,demo_template_config,credit_price,question_templates
737acc35-98bf-4e88-8fe4-b69f192115e2,19073ded-7fda-4d2b-9bc7-8a517295b998,General Nail Salons (E-commerce),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:53:36.294806+00,,AI visualization for General Nail Salons across e-commerce and services.,,50.00,133.00,ecomm,"[{""desc"":""Visitors see before/after visuals for General Nail Salons in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-nail-salons,,neutral,"{""logo_url"":""https://api.iconify.design/mdi:hand.svg?color=%23e11d48"",""theme_key"":""rose"",""brand_name"":""ProCare Sample General Nail Salons Solutions""}",2,
737dee29-ad13-4d06-afcf-05e789b6582a,e18d2cee-a2f5-4720-a71d-499768a112b1,Men's Clothing,active,2025-10-13 05:01:52.088674+00,2025-10-22 17:59:23.14809+00,,Professional men's fashion and apparel,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for Men's Clothing in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""}]",men-s-clothing,,default,"{""style"":""modern"",""theme"":""default"",""layout"":""grid""}",4,
7391b78b-4253-44ce-8b92-df0605e2506a,dcc10148-fe45-4ab0-8076-79b6c2e52366,Gazebo / Pergola (Service),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:59:00.015979+00,,AI visualization for Gazebo / Pergola across e-commerce and services.,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for Gazebo / Pergola in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",gazebo-pergola-service,,neutral,"{""logo_url"":""https://api.iconify.design/mdi:deck.svg?color=%23b45309"",""theme_key"":""amber"",""brand_name"":""ProCare Gazebo / Pergola""}",6,
73db5c6d-d647-4695-bba0-bc1fa4cfbe5f,dcc10148-fe45-4ab0-8076-79b6c2e52366,Fire Pit Designs (Service),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:58:58.986679+00,,AI visualization for Fire Pit Designs across e-commerce and services.,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for Fire Pit Designs in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",fire-pit-designs-service,,cyan,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iIzA2YjZkNCIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+RlA8L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""ClearView Sample Fire Pit Designs Design""}",4,
73df45dc-c3e6-4325-b6bf-7ed477262a74,5450b214-bccd-45dd-a4a1-08c5e7067726,General Masonry Contractors (Service),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:59:07.110356+00,,AI visualization for General Masonry Contractors across e-commerce and services.,,250.00,834.00,service,"[{""desc"":""Visitors see before/after visuals for General Masonry Contractors in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-masonry-contractors-service,,slate,"{""logo_url"":""https://api.iconify.design/mdi:hvac.svg?color=%231f2937"",""theme_key"":""neutral"",""brand_name"":""General Masonry Contractors Inc""}",10,
740cc7f5-f691-4673-8e52-a00a62b97ad3,dcc10148-fe45-4ab0-8076-79b6c2e52366,Fence Design (Service),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:58:58.882093+00,,AI visualization for Fence Design across e-commerce and services.,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for Fence Design in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",fence-design-service,,orange,"{""logo_url"":""https://api.iconify.design/mdi:fence.svg?color=%23ea580c"",""theme_key"":""neutral"",""brand_name"":""Atlas Fence Design LLC""}",6,
745a3456-adb6-45a6-af06-41c7f874e21f,7cc932c4-8031-4182-be82-89475c71c746,General Metal Service Centers and Other Metal Merchant Wholesalers (E-commerce),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:59:07.705644+00,,AI visualization for General Metal Service Centers and Other Metal Merchant Wholesalers across e-commerce and services.,,33.00,83.00,ecomm,"[{""desc"":""Visitors see before/after visuals for General Metal Service Centers and Other Metal Merchant Wholesalers in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-metal-service-centers-and-other-metal-merchant-wholesalers,,slate,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iIzFmMjkzNyIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+R008L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""Acme General Metal Service Centers And Other Metal Merchant Wholesalers Company""}",1,
74623e36-9bab-4a16-997c-d67600700c67,a81b15bf-3d12-45d6-a3be-8789f188e108,General Sign Manufacturing (E-commerce),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:59:16.584741+00,,AI visualization for General Sign Manufacturing across e-commerce and services.,,33.00,83.00,ecomm,"[{""desc"":""Visitors see before/after visuals for General Sign Manufacturing in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-sign-manufacturing,,slate,"{""logo_url"":""https://api.iconify.design/mdi:hvac.svg?color=%231f2937"",""theme_key"":""neutral"",""brand_name"":""General Sign Manufacturing Inc""}",1,
7532b1ab-5b20-4cda-8dc2-831c07781179,37b7b968-cbae-41fc-96a0-02ea8d6c99f5,General Vending Machine Operators (E-commerce),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:59:18.614905+00,,AI visualization for General Vending Machine Operators across e-commerce and services.,,33.00,83.00,ecomm,"[{""desc"":""Visitors see before/after visuals for General Vending Machine Operators in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-vending-machine-operators,,neutral,"{""logo_url"":""https://api.iconify.design/mdi:hvac.svg?color=%23a855f7"",""theme_key"":""neutral"",""brand_name"":""Northstar General Vending Machine Operators Solutions""}",1,
753a3087-c2eb-405a-a99a-5bd11225db38,b2c2d69b-38a1-4d8a-a93d-c6359ddf2e22,General Other Concrete Product Manufacturing (E-commerce),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:53:38.795776+00,,AI visualization for General Other Concrete Product Manufacturing across e-commerce and services.,,33.00,83.00,ecomm,"[{""desc"":""Visitors see before/after visuals for General Other Concrete Product Manufacturing in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-other-concrete-product-manufacturing,,charcoal,"{""logo_url"":""https://api.iconify.design/mdi:hvac.svg?color=%23374151"",""theme_key"":""charcoal"",""brand_name"":""General Other Concrete Product Manufacturing Co""}",1,
77f0709d-66eb-4fee-ad58-8a0b390f4b4d,595c5fa0-310d-43d3-948d-4fd67aa0b48d,General Travel Trailer and Camper Manufacturing (Service),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:59:18.366037+00,,AI visualization for General Travel Trailer and Camper Manufacturing across e-commerce and services.,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for General Travel Trailer and Camper Manufacturing in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-travel-trailer-and-camper-manufacturing-service,,cyan,"{""logo_url"":""https://api.iconify.design/mdi:hvac.svg?color=%2306b6d4"",""theme_key"":""neutral"",""brand_name"":""General Travel Trailer And Camper Manufacturing Inc""}",4,
7804ae22-5fb9-424f-91b8-c8a0bff48c7d,d058b9f1-d9fc-4a6d-9ce0-bb266e91a200,General Electrical Contractors and Other Wiring Installation Contractors (Service),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:59:02.743178+00,,AI visualization for General Electrical Contractors and Other Wiring Installation Contractors across e-commerce and services.,,250.00,834.00,service,"[{""desc"":""Visitors see before/after visuals for General Electrical Contractors and Other Wiring Installation Contractors in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-electrical-contractors-and-other-wiring-installation-contractors-service,,neutral,"{""logo_url"":""https://api.iconify.design/mdi:hvac.svg?color=%2322c55e"",""theme_key"":""green"",""brand_name"":""Apex General Electrical Contractors And Other Wiring Installation Contractors""}",10,
789c7fb3-a90f-47b3-bb20-3b04e8385732,09a763f6-6b1c-4406-9e2c-0c8abdf7eae2,Hair Styling & Color (Service),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:59:21.111227+00,,AI visualization for Hair Styling & Color across e-commerce and services.,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for Hair Styling & Color in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",hair-styling-color-service,,amber,"{""logo_url"":""https://api.iconify.design/mdi:hvac.svg?color=%23f59e0b"",""theme_key"":""amber"",""brand_name"":""Silverline Hair Styling & Color Pros""}",4,
78db0880-ee58-459f-9bdf-bd0d2628a789,9379c61e-cf0a-4884-a312-ba909a61d931,Attic Conversion,active,2025-09-29 03:21:38.417169+00,2025-10-22 17:58:56.886229+00,,AI visualization for Attic Conversion services. Let clients preview outcomes before booking.,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for Attic Conversion in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",attic-conversion,,orange,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iI2VhNTgwYyIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+QUM8L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""FirstChoice Attic Conversion Pros""}",4,
79d33edd-bc26-4a98-b013-065e2886bf90,09a763f6-6b1c-4406-9e2c-0c8abdf7eae2,Lashes (Service),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:59:22.356642+00,,AI visualization for Lashes across e-commerce and services.,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for Lashes in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",lashes-service,,pink,"{""logo_url"":""https://api.iconify.design/mdi:eye.svg?color=%23ec4899"",""theme_key"":""pink"",""brand_name"":""Vertex Sample Lashes""}",6,
79df0e84-4d63-40ae-ac2e-07f179feeb91,1b0ecf2e-bc10-4506-81b0-e8d700f0c888,General Prefabricated Metal Building and Component Manufacturing (Service),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:59:13.867622+00,,AI visualization for General Prefabricated Metal Building and Component Manufacturing across e-commerce and services.,,250.00,834.00,service,"[{""desc"":""Visitors see before/after visuals for General Prefabricated Metal Building and Component Manufacturing in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-prefabricated-metal-building-and-component-manufacturing-service,,green,"{""logo_url"":""https://api.iconify.design/mdi:hvac.svg?color=%2316a34a"",""theme_key"":""neutral"",""brand_name"":""Vertex General Prefabricated Metal Building And Component Manufacturing LLC""}",10,
7abfaf79-beac-4f2f-8595-fae2e6c27e63,02e151e0-5484-4245-99f3-950cf09d8534,Kitchen,active,2025-10-13 05:01:57.135122+00,2025-10-22 17:59:21.901597+00,,Kitchen design and appliances,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for Kitchen in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""}]",kitchen,,default,"{""style"":""modern"",""theme"":""default"",""layout"":""grid""}",4,
7acf9f5d-8b30-4a54-9091-e1f8a8853430,fd3bd524-37bd-4f3f-963a-8fff8932e7c7,General Lessors of Nonresidential Buildings (except Miniwarehouses),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:59:06.224194+00,,AI visualization for General Lessors of Nonresidential Buildings (except Miniwarehouses) services. Let clients preview outcomes before booking.,,250.00,834.00,service,"[{""desc"":""Visitors see before/after visuals for General Lessors of Nonresidential Buildings (except Miniwarehouses) in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-lessors-of-nonresidential-buildings-except-miniwarehouses-,,neutral,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iIzBmNzY2ZSIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+R0w8L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""General Lessors Of Nonresidential Buildings (except Miniwarehouses) Pros""}",10,
7b346a77-45ff-47b2-a0e9-cec313702021,53c51624-cda4-4ecc-918b-2c7f9925d6a6,New Custom Homes (Service),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:59:23.653203+00,,AI visualization for New Custom Homes across e-commerce and services.,,250.00,834.00,service,"[{""desc"":""Visitors see before/after visuals for New Custom Homes in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",new-custom-homes-service,,green,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iIzE2YTM0YSIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+TkM8L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""ProCare New Custom Homes Design""}",10,
7de5df65-6b12-4a59-9e60-671ab361dfb4,f286e148-6de3-4452-98b4-4c127bc46873,General Automotive Glass Replacement Shops,active,2025-09-29 03:21:38.417169+00,2025-10-22 17:59:00.5937+00,,AI visualization for General Automotive Glass Replacement Shops services. Let clients preview outcomes before booking.,,250.00,834.00,service,"[{""desc"":""Visitors see before/after visuals for General Automotive Glass Replacement Shops in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-automotive-glass-replacement-shops,,neutral,"{""logo_url"":""https://api.iconify.design/mdi:hvac.svg?color=%23111827"",""theme_key"":""neutral"",""brand_name"":""Prime Sample General Automotive Glass Replacement Shops""}",10,
7e465a13-c582-46a7-8518-39d8cdc4b1ff,af0bf799-d447-4674-be95-6c8751628e10,General Wood Preservation (E-commerce),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:59:20.179165+00,,AI visualization for General Wood Preservation across e-commerce and services.,,33.00,83.00,ecomm,"[{""desc"":""Visitors see before/after visuals for General Wood Preservation in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-wood-preservation,,neutral,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iI2E4NTVmNyIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+R1c8L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""Keystone General Wood Preservation Solutions""}",3,
7f2751cb-43bc-425e-962b-a689361d6732,090f310d-2627-47b5-8294-07d0c4945e3b,General Retail Bakeries (Service),active,2025-09-29 03:21:38.417169+00,2025-10-22 17:59:15.478456+00,,AI visualization for General Retail Bakeries across e-commerce and services.,,133.00,417.00,service,"[{""desc"":""Visitors see before/after visuals for General Retail Bakeries in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-retail-bakeries-service,,slate,"{""logo_url"":""data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz4KPHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjgiIGhlaWdodD0iMTI4IiB2aWV3Qm94PSIwIDAgMTI4IDEyOCI+CiAgPGRlZnM+CiAgICA8c3R5bGU+CiAgICAgIC50ZXh0IHsgZm9udC1mYW1pbHk6IEludGVyLCBzeXN0ZW0tdWksIC1hcHBsZS1zeXN0ZW0sIFNlZ29lIFVJLCBSb2JvdG8sIFVidW50dSwgQ2FudGFyZWxsLCBOb3RvIFNhbnMsIEhlbHZldGljYSBOZXVlLCBBcmlhbCwgIkFwcGxlIENvbG9yIEVtb2ppIiwgIlNlZ29lIFVJIEVtb2ppIjsgZm9udC13ZWlnaHQ6IDcwMDsgfQogICAgPC9zdHlsZT4KICA8L2RlZnM+CiAgPHJlY3Qgd2lkdGg9IjEyOCIgaGVpZ2h0PSIxMjgiIHJ4PSIxNiIgZmlsbD0iIzFmMjkzNyIvPgogIDx0ZXh0IHg9IjUwJSIgeT0iNTAlIiBkb21pbmFudC1iYXNlbGluZT0ibWlkZGxlIiB0ZXh0LWFuY2hvcj0ibWlkZGxlIiBmaWxsPSIjZmZmZmZmIiBmb250LXNpemU9IjU2IiBjbGFzcz0idGV4dCI+R1I8L3RleHQ+Cjwvc3ZnPg=="",""theme_key"":""neutral"",""brand_name"":""General Retail Bakeries Pros""}",4,
80145706-8385-4fea-b64d-33be91dfada3,233aa316-c149-4f46-a2c6-5876c0d9d824,"General Nursery, Garden Center, and Farm Supply Stores (E-commerce)",active,2025-09-29 03:21:38.417169+00,2025-10-22 17:53:37.087158+00,,"AI visualization for General Nursery, Garden Center, and Farm Supply Stores across e-commerce and services.",,50.00,133.00,ecomm,"[{""desc"":""Visitors see before/after visuals for General Nursery, Garden Center, and Farm Supply Stores in seconds."",""title"":""Instant Previews""},{""desc"":""Collect emails/phones on export or share to qualify demand."",""title"":""Lead Capture""},{""desc"":""Customize prompts, colors, and guardrails for your brand."",""title"":""On‑brand Results""}]",general-nursery-garden-center-and-farm-supply-stores,,green,"{""logo_url"":""https://api.iconify.design/mdi:grass.svg?color=%2316a34a"",""theme_key"":""green"",""brand_name"":""General Nursery, Garden Center, And Farm Supply Stores LLC""}",2,
